polling_unit_id,source_file,draft_province,draft_district,draft_subdistrict_or_municipality,draft_municipality,draft_moo,draft_unit_number,official_province,official_district,official_subdistrict,official_municipality,official_moo,lat,lon,tambon_code,amphoe_code,province_code,location_verified,tambon_verified,tambon_lat,tambon_lon,verification_source,verification_note,needs_location_review,location_review_reason,location_confidence,path_header_unit_match,path_header_locality_match,province_expected_match,district_expected_match,missing_moo,header_unit_number,header_moo,header_locality,header_district,header_constituency_number,header_province,has_markdown,path_local_government,path_local_government_type,path_local_government_name,path_unit_number,path_folder,pdf_path
ทม_หนองปล_ง_20260507T100958Z_3_001_ทม_หนองปล_ง_หน_วยท_1_0001,ทม_หนองปล_ง_20260507T100958Z_3_001_ทม_หนองปล_ง_หน_วยท_1_0001.pdf,,,หนองปลิง,ทม.หนองปลิง,,1.0,กำแพงเพชร,เมืองกำแพงเพชร,หนองปลิง,,,,,,,,False,True,16.51,99.52,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ทม.หนองปลิง,ทม,หนองปลิง,1.0,,
ทม_หนองปล_ง_20260507T100958Z_3_001_ทม_หนองปล_ง_หน_วยท_2_0001,ทม_หนองปล_ง_20260507T100958Z_3_001_ทม_หนองปล_ง_หน_วยท_2_0001.pdf,,,หนองปลิง,ทม.หนองปลิง,,2.0,กำแพงเพชร,เมืองกำแพงเพชร,หนองปลิง,,,,,,,,False,True,16.51,99.52,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ทม.หนองปลิง,ทม,หนองปลิง,2.0,,
ทม_หนองปล_ง_20260507T100958Z_3_001_ทม_หนองปล_ง_หน_วยท_3_0001,ทม_หนองปล_ง_20260507T100958Z_3_001_ทม_หนองปล_ง_หน_วยท_3_0001.pdf,,,หนองปลิง,ทม.หนองปลิง,,3.0,กำแพงเพชร,เมืองกำแพงเพชร,หนองปลิง,,,,,,,,False,True,16.51,99.52,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ทม.หนองปลิง,ทม,หนองปลิง,3.0,,
ทม_หนองปล_ง_20260507T100958Z_3_001_ทม_หนองปล_ง_หน_วยท_4_0001,ทม_หนองปล_ง_20260507T100958Z_3_001_ทม_หนองปล_ง_หน_วยท_4_0001.pdf,,,หนองปลิง,ทม.หนองปลิง,,4.0,กำแพงเพชร,เมืองกำแพงเพชร,หนองปลิง,,,,,,,,False,True,16.51,99.52,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ทม.หนองปลิง,ทม,หนองปลิง,4.0,,
ทม_หนองปล_ง_20260507T100958Z_3_001_ทม_หนองปล_ง_หน_วยท_5_0001,ทม_หนองปล_ง_20260507T100958Z_3_001_ทม_หนองปล_ง_หน_วยท_5_0001.pdf,,,หนองปลิง,ทม.หนองปลิง,,5.0,กำแพงเพชร,เมืองกำแพงเพชร,หนองปลิง,,,,,,,,False,True,16.51,99.52,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ทม.หนองปลิง,ทม,หนองปลิง,5.0,,
ทม_หนองปล_ง_20260507T100958Z_3_001_ทม_หนองปล_ง_หน_วยท_6_0001,ทม_หนองปล_ง_20260507T100958Z_3_001_ทม_หนองปล_ง_หน_วยท_6_0001.pdf,,,หนองปลิง,ทม.หนองปลิง,,6.0,กำแพงเพชร,เมืองกำแพงเพชร,หนองปลิง,,,,,,,,False,True,16.51,99.52,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ทม.หนองปลิง,ทม,หนองปลิง,6.0,,
ทม_หนองปล_ง_20260507T100958Z_3_001_ทม_หนองปล_ง_หน_วยท_7_0001,ทม_หนองปล_ง_20260507T100958Z_3_001_ทม_หนองปล_ง_หน_วยท_7_0001.pdf,,,หนองปลิง,ทม.หนองปลิง,,7.0,กำแพงเพชร,เมืองกำแพงเพชร,หนองปลิง,,,,,,,,False,True,16.51,99.52,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ทม.หนองปลิง,ทม,หนองปลิง,7.0,,
ทม_หนองปล_ง_20260507T100958Z_3_001_ทม_หนองปล_ง_หน_วยท_8_0001,ทม_หนองปล_ง_20260507T100958Z_3_001_ทม_หนองปล_ง_หน_วยท_8_0001.pdf,,,หนองปลิง,ทม.หนองปลิง,,8.0,กำแพงเพชร,เมืองกำแพงเพชร,หนองปลิง,,,,,,,,False,True,16.51,99.52,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ทม.หนองปลิง,ทม,หนองปลิง,8.0,,
ทม_หนองปล_ง_20260507T100958Z_3_001_ทม_หนองปล_ง_หน_วยท_9_0001,ทม_หนองปล_ง_20260507T100958Z_3_001_ทม_หนองปล_ง_หน_วยท_9_0001.pdf,,,หนองปลิง,ทม.หนองปลิง,,9.0,กำแพงเพชร,เมืองกำแพงเพชร,หนองปลิง,,,,,,,,False,True,16.51,99.52,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ทม.หนองปลิง,ทม,หนองปลิง,9.0,,
ทม_กำแพงเพชร_20260507T101000Z_3_001_ทม_กำแพงเพชร_หน_วยเล_อกต_งท_7,ทม_กำแพงเพชร_20260507T101000Z_3_001_ทม_กำแพงเพชร_หน_วยเล_อกต_งท_7.pdf,,,กำแพงเพชร,ทม.กำแพงเพชร,,7.0,กำแพงเพชร,เมืองกำแพงเพชร,ในเมือง,,,,,,,,False,True,16.4839,99.5312,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ทม.กำแพงเพชร,ทม,กำแพงเพชร,7.0,,
ทม_กำแพงเพชร_20260507T101000Z_3_001_ทม_กำแพงเพชร_หน_วยเล_อกต_งท_8,ทม_กำแพงเพชร_20260507T101000Z_3_001_ทม_กำแพงเพชร_หน_วยเล_อกต_งท_8.pdf,,,กำแพงเพชร,ทม.กำแพงเพชร,,8.0,กำแพงเพชร,เมืองกำแพงเพชร,ในเมือง,,,,,,,,False,True,16.4839,99.5312,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ทม.กำแพงเพชร,ทม,กำแพงเพชร,8.0,,
ตำบลอ_างทอง_หน_วยท_10_0001,ตำบลอ_างทอง_หน_วยท_10_0001.pdf,กรุงเทพฯ,เมือง,สำนอง,ตำบลอ่างทอง,7.0,10.0,กำแพงเพชร,เมืองกำแพงเพชร,อ่างทอง,,,,,,,,False,True,16.3442,99.5196,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,locality_mismatch;province_ocr_unreliable,0.55,True,False,False,True,False,10.0,7.0,สำนอง,เมือง,1.0,กรุงเทพฯ,True,ตำบลอ่างทอง,,ตำบลอ่างทอง,10.0,ตำบลอ่างทอง,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ตำบลอ่างทอง\หน่วยที่ 10_0001.pdf
ตำบลอ_างทอง_หน_วยท_11_0001,ตำบลอ_างทอง_หน_วยท_11_0001.pdf,กำแพงเพชร,เมือง,อ่างทอง,ตำบลอ่างทอง,8.0,11.0,กำแพงเพชร,เมืองกำแพงเพชร,อ่างทอง,,,,,,,,False,True,16.3442,99.5196,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,False,,0.9,True,True,True,True,False,11.0,8.0,อ่างทอง,เมือง,1.0,กำแพงเพชร,True,ตำบลอ่างทอง,,ตำบลอ่างทอง,11.0,ตำบลอ่างทอง,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ตำบลอ่างทอง\หน่วยที่ 11_0001.pdf
ตำบลอ_างทอง_หน_วยท_12_0001,ตำบลอ_างทอง_หน_วยท_12_0001.pdf,กรุงเทพฯ,เมือง,อ่างทอง,ตำบลอ่างทอง,9.0,12.0,กำแพงเพชร,เมืองกำแพงเพชร,อ่างทอง,,,,,,,,False,True,16.3442,99.5196,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,province_ocr_unreliable,0.55,True,True,False,True,False,12.0,9.0,อ่างทอง,เมือง,1.0,กรุงเทพฯ,True,ตำบลอ่างทอง,,ตำบลอ่างทอง,12.0,ตำบลอ่างทอง,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ตำบลอ่างทอง\หน่วยที่ 12_0001.pdf
ตำบลอ_างทอง_หน_วยท_13_0001,ตำบลอ_างทอง_หน_วยท_13_0001.pdf,กรุงเทพมหานคร,เมือง,อ่างทอง,ตำบลอ่างทอง,9.0,13.0,กำแพงเพชร,เมืองกำแพงเพชร,อ่างทอง,,,,,,,,False,True,16.3442,99.5196,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,province_ocr_unreliable,0.55,True,True,False,True,False,13.0,9.0,อ่างทอง,เมือง,13.0,กรุงเทพมหานคร,True,ตำบลอ่างทอง,,ตำบลอ่างทอง,13.0,ตำบลอ่างทอง,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ตำบลอ่างทอง\หน่วยที่ 13_0001.pdf
ตำบลอ_างทอง_หน_วยท_14_0001,ตำบลอ_างทอง_หน_วยท_14_0001.pdf,กำแพงเพชร,เมือง,อ่างทอง,ตำบลอ่างทอง,10.0,14.0,กำแพงเพชร,เมืองกำแพงเพชร,อ่างทอง,,,,,,,,False,True,16.3442,99.5196,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,False,,0.9,True,True,True,True,False,14.0,10.0,อ่างทอง,เมือง,1.0,กำแพงเพชร,True,ตำบลอ่างทอง,,ตำบลอ่างทอง,14.0,ตำบลอ่างทอง,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ตำบลอ่างทอง\หน่วยที่ 14_0001.pdf
ตำบลอ_างทอง_หน_วยท_15_0001,ตำบลอ_างทอง_หน_วยท_15_0001.pdf,กำแพงเพชร,เมือง,อ่างทอง,ตำบลอ่างทอง,11.0,15.0,กำแพงเพชร,เมืองกำแพงเพชร,อ่างทอง,,,,,,,,False,True,16.3442,99.5196,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,False,,0.9,True,True,True,True,False,15.0,11.0,อ่างทอง,เมือง,1.0,กำแพงเพชร,True,ตำบลอ่างทอง,,ตำบลอ่างทอง,15.0,ตำบลอ่างทอง,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ตำบลอ่างทอง\หน่วยที่ 15_0001.pdf
ตำบลอ_างทอง_หน_วยท_16_0001,ตำบลอ_างทอง_หน_วยท_16_0001.pdf,กำแพงเพชร,เมือง,อ่างทอง,ตำบลอ่างทอง,11.0,16.0,กำแพงเพชร,เมืองกำแพงเพชร,อ่างทอง,,,,,,,,False,True,16.3442,99.5196,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,False,,0.9,True,True,True,True,False,16.0,11.0,อ่างทอง,เมือง,1.0,กำแพงเพชร,True,ตำบลอ่างทอง,,ตำบลอ่างทอง,16.0,ตำบลอ่างทอง,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ตำบลอ่างทอง\หน่วยที่ 16_0001.pdf
ตำบลอ_างทอง_หน_วยท_17_0001,ตำบลอ_างทอง_หน_วยท_17_0001.pdf,,เมือง,ตำบลอ่างทอง,ตำบลอ่างทอง,,17.0,กำแพงเพชร,เมืองกำแพงเพชร,อ่างทอง,,,,,,,,False,True,16.3442,99.5196,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_moo,0.55,True,True,True,True,True,,,,เมือง,,,True,ตำบลอ่างทอง,,ตำบลอ่างทอง,17.0,ตำบลอ่างทอง,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ตำบลอ่างทอง\หน่วยที่ 17_0001.pdf
ตำบลอ_างทอง_หน_วยท_19_0001,ตำบลอ_างทอง_หน_วยท_19_0001.pdf,เชียงใหม่,"เชียงราย จังหวัด เชียงใหม่ เสร็จสิ้นเป็นที่เรียบร้อยแล้ว ดังนั้น จึงขอรายงานผลการนับคะแนนของ หน่วยเลือกตั้งดังกล่าว ดังนี้ **1. จำนวนผู้มีสิทธิเลือกตั้ง** 1.1 จำนวนผู้มีสิทธิเลือกตั้งตามบัญชีรายชื่อผู้มีสิทธิเลือกตั้ง จำนวน 720 คน (เชิงรุ่งยืนคน) 1.2 จำนวนผู้มีสิทธิเลือกตั้งที่มาแสดงตน (เฉพาะวันเลือกตั้ง) จำนวน 364 คน (สามร้อยหกสี่คน) **2. จำนวนบัตรเลือกตั้ง** 2.1 จำนวนบัตรเลือกตั้งที่ได้รับจัดสรร จำนวน 700 บัตร (เจ็ดร้อยบาทถ้วน) 2.2 จำนวนบัตรเลือกตั้งที่ใช้ จำนวน 364 บัตร (สามร้อยหกสี่บาทถ้วน) 2.2.1 บัตรดี จำนวน 320 บัตร (สามร้อยสองสิบบาทถ้วน) 2.2.2 บัตรเสีย จำนวน 27 บัตร (สองสิบบาทถ้วน) 2.2.3 บัตรที่ไม่เลือกผู้สมัครผู้ใด จำนวน 17 บัตร (สิบเอ็ดบาทถ้วน) 2.3 จำนวนบัตรเลือกตั้งที่เหลือ จำนวน 336 บัตร (สามร้อย三สิบบาทถ้วน) **3. จำนวนคะแนนที่ผู้สมัครรับเลือกตั้งแต่ละคนได้รับเรียงตามลำดับหมายเลขประจำตัวผู้สมัคร** <table><tr><td>หมายเลขประจำตัว<br/>ผู้สมัคร</td><td>ชื่อตัว - ชื่อสกุล<br/>ผู้สมัครรับเลือกตั้ง</td><td>พรรคการเมือง</td><td>ได้คะแนน<br/>(ให้กรอกทั้งตัวเลขและตัวอักษร)</td></tr><tr><td>1</td><td>นางสาวนันทิตา โต๊ะดอนทอง</td><td>พรรคประชาธิปัตย์</td><td>22 (แปดร้อยสองบาทถ้วน)</td></tr><tr><td>2</td><td>นายไผ่ ลิกค์</td><td>พรรคคล้าธรรม</td><td>180 (หนึ่งร้อยแปดสิบบาทถ้วน)</td></tr><tr><td>3</td><td>นายพิบูลย์<br/>รื่นสันต์ ทรายทองวัฒนา</td><td>พรรคเศรษฐกิจ</td><td>6 (หกบาทถ้วน)</td></tr><tr><td>4</td><td>นายปริญวัฒน์ ทวีกิจศิรพงษ์</td><td>พรรคประชาชน</td><td>95 (เก้าสิบห้าบาทถ้วน)</td></tr><tr><td>5</td><td>นายชัยพันธ์ ศรีคชไกร</td><td>พรรคเพื่อไทย</td><td>6 (หกบาทถ้วน)</td></tr><tr><td>6</td><td>ประกาศไม่รับสมัคร</td><td></td><td></td></tr><tr><td>7</td><td>นายศรสิน อินทะชัย</td><td>พรรคภูมิใจไทย</td><td>11 (สิบเอ็ดบาทถ้วน)</td></tr><tr><td colspan=""3"">รวมคะแนนทั้งสิ้น</td><td>329 (สามร้อยสองสิบบาทถ้วน)</td></tr></table> --- Page 2 (ตำบลอ_างทอง_หน_วยท_19_0001_page2.png) --- ส.ส. 5/18 สีขาว ชุดที่ 1 เก็บไว้ในเล่มเพื่อส่งคณะกรรมการการเลือกตั้งประจำ",ตำบลอ่างทอง,ตำบลอ่างทอง,14.0,19.0,กำแพงเพชร,เมืองกำแพงเพชร,อ่างทอง,,,,,,,,False,True,16.3442,99.5196,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,province_ocr_unreliable,0.55,True,True,False,True,False,19.0,14.0,,"เชียงราย จังหวัด เชียงใหม่ เสร็จสิ้นเป็นที่เรียบร้อยแล้ว ดังนั้น จึงขอรายงานผลการนับคะแนนของ หน่วยเลือกตั้งดังกล่าว ดังนี้ **1. จำนวนผู้มีสิทธิเลือกตั้ง** 1.1 จำนวนผู้มีสิทธิเลือกตั้งตามบัญชีรายชื่อผู้มีสิทธิเลือกตั้ง จำนวน 720 คน (เชิงรุ่งยืนคน) 1.2 จำนวนผู้มีสิทธิเลือกตั้งที่มาแสดงตน (เฉพาะวันเลือกตั้ง) จำนวน 364 คน (สามร้อยหกสี่คน) **2. จำนวนบัตรเลือกตั้ง** 2.1 จำนวนบัตรเลือกตั้งที่ได้รับจัดสรร จำนวน 700 บัตร (เจ็ดร้อยบาทถ้วน) 2.2 จำนวนบัตรเลือกตั้งที่ใช้ จำนวน 364 บัตร (สามร้อยหกสี่บาทถ้วน) 2.2.1 บัตรดี จำนวน 320 บัตร (สามร้อยสองสิบบาทถ้วน) 2.2.2 บัตรเสีย จำนวน 27 บัตร (สองสิบบาทถ้วน) 2.2.3 บัตรที่ไม่เลือกผู้สมัครผู้ใด จำนวน 17 บัตร (สิบเอ็ดบาทถ้วน) 2.3 จำนวนบัตรเลือกตั้งที่เหลือ จำนวน 336 บัตร (สามร้อย三สิบบาทถ้วน) **3. จำนวนคะแนนที่ผู้สมัครรับเลือกตั้งแต่ละคนได้รับเรียงตามลำดับหมายเลขประจำตัวผู้สมัคร** <table><tr><td>หมายเลขประจำตัว<br/>ผู้สมัคร</td><td>ชื่อตัว - ชื่อสกุล<br/>ผู้สมัครรับเลือกตั้ง</td><td>พรรคการเมือง</td><td>ได้คะแนน<br/>(ให้กรอกทั้งตัวเลขและตัวอักษร)</td></tr><tr><td>1</td><td>นางสาวนันทิตา โต๊ะดอนทอง</td><td>พรรคประชาธิปัตย์</td><td>22 (แปดร้อยสองบาทถ้วน)</td></tr><tr><td>2</td><td>นายไผ่ ลิกค์</td><td>พรรคคล้าธรรม</td><td>180 (หนึ่งร้อยแปดสิบบาทถ้วน)</td></tr><tr><td>3</td><td>นายพิบูลย์<br/>รื่นสันต์ ทรายทองวัฒนา</td><td>พรรคเศรษฐกิจ</td><td>6 (หกบาทถ้วน)</td></tr><tr><td>4</td><td>นายปริญวัฒน์ ทวีกิจศิรพงษ์</td><td>พรรคประชาชน</td><td>95 (เก้าสิบห้าบาทถ้วน)</td></tr><tr><td>5</td><td>นายชัยพันธ์ ศรีคชไกร</td><td>พรรคเพื่อไทย</td><td>6 (หกบาทถ้วน)</td></tr><tr><td>6</td><td>ประกาศไม่รับสมัคร</td><td></td><td></td></tr><tr><td>7</td><td>นายศรสิน อินทะชัย</td><td>พรรคภูมิใจไทย</td><td>11 (สิบเอ็ดบาทถ้วน)</td></tr><tr><td colspan=""3"">รวมคะแนนทั้งสิ้น</td><td>329 (สามร้อยสองสิบบาทถ้วน)</td></tr></table> --- Page 2 (ตำบลอ_างทอง_หน_วยท_19_0001_page2.png) --- ส.ส. 5/18 สีขาว ชุดที่ 1 เก็บไว้ในเล่มเพื่อส่งคณะกรรมการการเลือกตั้งประจำ",,เชียงใหม่,True,ตำบลอ่างทอง,,ตำบลอ่างทอง,19.0,ตำบลอ่างทอง,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ตำบลอ่างทอง\หน่วยที่ 19_0001.pdf
ตำบลอ_างทอง_หน_วยท_1_0001,ตำบลอ_างทอง_หน_วยท_1_0001.pdf,กำแพงเพชร,เมือง,อ่างทอง,ตำบลอ่างทอง,1.0,1.0,กำแพงเพชร,เมืองกำแพงเพชร,อ่างทอง,,,,,,,,False,True,16.3442,99.5196,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,False,,0.9,True,True,True,True,False,1.0,1.0,อ่างทอง,เมือง,1.0,กำแพงเพชร,True,ตำบลอ่างทอง,,ตำบลอ่างทอง,1.0,ตำบลอ่างทอง,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ตำบลอ่างทอง\หน่วยที่ 1_0001.pdf
ตำบลอ_างทอง_หน_วยท_20_0001,ตำบลอ_างทอง_หน_วยท_20_0001.pdf,สำเนา สร์จสิ้นเป็นที่เรียบร้อยแล้ว ดังนั,เมือง เช็ค,ตำบลอ่างทอง,ตำบลอ่างทอง,,20.0,กำแพงเพชร,เมืองกำแพงเพชร,อ่างทอง,,,,,,,,False,True,16.3442,99.5196,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,province_ocr_unreliable;missing_moo,0.55,True,True,False,True,True,,,,เมือง เช็ค,,สำเนา สร์จสิ้นเป็นที่เรียบร้อยแล้ว ดังนั,True,ตำบลอ่างทอง,,ตำบลอ่างทอง,20.0,ตำบลอ่างทอง,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ตำบลอ่างทอง\หน่วยที่ 20_0001.pdf
ตำบลอ_างทอง_หน_วยท_22_0001,ตำบลอ_างทอง_หน_วยท_22_0001.pdf,กำแพงเพชร,เมือง,อ่างทอง,ตำบลอ่างทอง,17.0,22.0,กำแพงเพชร,เมืองกำแพงเพชร,อ่างทอง,,,,,,,,False,True,16.3442,99.5196,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,False,,0.9,True,True,True,True,False,22.0,17.0,อ่างทอง,เมือง,1.0,กำแพงเพชร,True,ตำบลอ่างทอง,,ตำบลอ่างทอง,22.0,ตำบลอ่างทอง,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ตำบลอ่างทอง\หน่วยที่ 22_0001.pdf
ตำบลอ_างทอง_หน_วยท_23_0001,ตำบลอ_างทอง_หน_วยท_23_0001.pdf,กรุงเทพมหานคร,เมือง,อ่างทอง,ตำบลอ่างทอง,18.0,23.0,กำแพงเพชร,เมืองกำแพงเพชร,อ่างทอง,,,,,,,,False,True,16.3442,99.5196,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,province_ocr_unreliable,0.55,True,True,False,True,False,23.0,18.0,อ่างทอง,เมือง,1.0,กรุงเทพมหานคร,True,ตำบลอ่างทอง,,ตำบลอ่างทอง,23.0,ตำบลอ่างทอง,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ตำบลอ่างทอง\หน่วยที่ 23_0001.pdf
ตำบลอ_างทอง_หน_วยท_24_0001,ตำบลอ_างทอง_หน_วยท_24_0001.pdf,กำแพงเพชร,เมือง,อ่างทอง,ตำบลอ่างทอง,19.0,24.0,กำแพงเพชร,เมืองกำแพงเพชร,อ่างทอง,,,,,,,,False,True,16.3442,99.5196,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,False,,0.9,True,True,True,True,False,24.0,19.0,อ่างทอง,เมือง,1.0,กำแพงเพชร,True,ตำบลอ่างทอง,,ตำบลอ่างทอง,24.0,ตำบลอ่างทอง,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ตำบลอ่างทอง\หน่วยที่ 24_0001.pdf
ตำบลอ_างทอง_หน_วยท_25_0001,ตำบลอ_างทอง_หน_วยท_25_0001.pdf,กำแพงเพชร,เชียงราย,อ่างทอง,ตำบลอ่างทอง,20.0,25.0,กำแพงเพชร,เมืองกำแพงเพชร,อ่างทอง,,,,,,,,False,True,16.3442,99.5196,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,district_ocr_unreliable,0.55,True,True,True,False,False,25.0,20.0,อ่างทอง,เชียงราย,1.0,กำแพงเพชร,True,ตำบลอ่างทอง,,ตำบลอ่างทอง,25.0,ตำบลอ่างทอง,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ตำบลอ่างทอง\หน่วยที่ 25_0001.pdf
ตำบลอ_างทอง_หน_วยท_26_0001,ตำบลอ_างทอง_หน_วยท_26_0001.pdf,กรุงเทพมหานคร สำหรับสิ้นเป็นที่เรียบร้อย,เมือง,อ่างทอง,ตำบลอ่างทอง,21.0,26.0,กำแพงเพชร,เมืองกำแพงเพชร,อ่างทอง,,,,,,,,False,True,16.3442,99.5196,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,province_ocr_unreliable,0.55,True,True,False,True,False,26.0,21.0,อ่างทอง,เมือง,1.0,กรุงเทพมหานคร สำหรับสิ้นเป็นที่เรียบร้อย,True,ตำบลอ่างทอง,,ตำบลอ่างทอง,26.0,ตำบลอ่างทอง,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ตำบลอ่างทอง\หน่วยที่ 26_0001.pdf
ตำบลอ_างทอง_หน_วยท_2_0001,ตำบลอ_างทอง_หน_วยท_2_0001.pdf,กำแพงเพชร,เมือง,ค่างทอง,ตำบลอ่างทอง,2.0,2.0,กำแพงเพชร,เมืองกำแพงเพชร,อ่างทอง,,,,,,,,False,True,16.3442,99.5196,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,locality_mismatch,0.55,True,False,True,True,False,2.0,2.0,ค่างทอง,เมือง,1.0,กำแพงเพชร,True,ตำบลอ่างทอง,,ตำบลอ่างทอง,2.0,ตำบลอ่างทอง,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ตำบลอ่างทอง\หน่วยที่ 2_0001.pdf
ตำบลอ_างทอง_หน_วยท_3_0001,ตำบลอ_างทอง_หน_วยท_3_0001.pdf,กำแพงเพชร,เมือง,อ่างทอง,ตำบลอ่างทอง,,3.0,กำแพงเพชร,เมืองกำแพงเพชร,อ่างทอง,,,,,,,,False,True,16.3442,99.5196,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_moo,0.55,True,True,True,True,True,,,อ่างทอง,เมือง,,กำแพงเพชร,True,ตำบลอ่างทอง,,ตำบลอ่างทอง,3.0,ตำบลอ่างทอง,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ตำบลอ่างทอง\หน่วยที่ 3_0001.pdf
